"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"MSDTC-RPCSS-In-TCP-NoScope","MSDTC-RPCSS-In-TCP-NoScope","Distributed Transaction Coordinator (RPC-EPMAP)","@FirewallAPI.dll,-33502","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service.","@FirewallAPI.dll,-33513","MSDTC-RPCSS-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|MSDTC-RPCSS-In-TCP-NoScope","2",,"",,,"3","","","Distributed Transaction Coordinator","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-33502","65536",
"MSDTC-In-TCP","MSDTC-In-TCP","Distributed Transaction Coordinator (TCP-In)","@FirewallAPI.dll,-33502","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","@FirewallAPI.dll,-33503","MSDTC-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|MSDTC-In-TCP","2",,"",,,"3","","","Distributed Transaction Coordinator","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-33502","65536",
"MSDTC-Out-TCP","MSDTC-Out-TCP","Distributed Transaction Coordinator (TCP-Out)","@FirewallAPI.dll,-33502","False","Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","@FirewallAPI.dll,-33507","MSDTC-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|MSDTC-Out-TCP","2",,"",,,"3","","","Distributed Transaction Coordinator","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-33502","65536",
"MSDTC-KTMRM-In-TCP","MSDTC-KTMRM-In-TCP","Distributed Transaction Coordinator (RPC)","@FirewallAPI.dll,-33502","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service to be remotely managed via RPC/TCP.","@FirewallAPI.dll,-33511","MSDTC-KTMRM-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|MSDTC-KTMRM-In-TCP","2",,"",,,"3","","","Distributed Transaction Coordinator","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-33502","65536",
"MSDTC-RPCSS-In-TCP","MSDTC-RPCSS-In-TCP","Distributed Transaction Coordinator (RPC-EPMAP)","@FirewallAPI.dll,-33502","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service.","@FirewallAPI.dll,-33513","MSDTC-RPCSS-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|MSDTC-RPCSS-In-TCP","2",,"",,,"3","","","Distributed Transaction Coordinator","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-33502","65536",
"DIAL-Protocol-Server-In-TCP-NoScope","DIAL-Protocol-Server-In-TCP-NoScope","DIAL protocol server (HTTP-In)","@FirewallAPI.dll,-37101","True","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]","@FirewallAPI.dll,-37102","DIAL-Protocol-Server-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|DIAL-Protocol-Server-In-TCP-NoScope","2",,"",,,"3","","","DIAL protocol server","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-37101","65536",
"DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope","DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope","DIAL protocol server (HTTP-In)","@FirewallAPI.dll,-37101","True","Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]","@FirewallAPI.dll,-37102","DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope",,,"2",,"3","MSFT|FW|FirewallRule|DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope","2",,"",,,"3","","","DIAL protocol server","False","False",,"System.String[]","PersistentStore","2","@FirewallAPI.dll,-37101","65536",
"Microsoft-Windows-Enrollment-WinRT-TCP-Out","Microsoft-Windows-Enrollment-WinRT-TCP-Out","Windows Device Management Enrollment Service (TCP out)","@FirewallAPI.dll,-37502","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Allow outbound TCP traffic from Windows Device Management Enrollment Service","@FirewallAPI.dll,-37505","Microsoft-Windows-Enrollment-WinRT-TCP-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-Enrollment-WinRT-TCP-Out","2",,"",,,"3","","","Windows Device Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-37502","65536",
"RemoteEventLogSvc-In-TCP-NoScope","RemoteEventLogSvc-In-TCP-NoScope","Remote Event Log Management (RPC)","@FirewallAPI.dll,-29252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Event Log service to be remotely managed via RPC/TCP.","@FirewallAPI.dll,-29253","RemoteEventLogSvc-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-In-TCP-NoScope","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29252","65536",
"RemoteEventLogSvc-NP-In-TCP-NoScope","RemoteEventLogSvc-NP-In-TCP-NoScope","Remote Event Log Management (NP-In)","@FirewallAPI.dll,-29252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Event Log service to be remotely managed over Named Pipes.","@FirewallAPI.dll,-29257","RemoteEventLogSvc-NP-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-NP-In-TCP-NoScope","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29252","65536",
"RemoteEventLogSvc-RPCSS-In-TCP-NoScope","RemoteEventLogSvc-RPCSS-In-TCP-NoScope","Remote Event Log Management (RPC-EPMAP)","@FirewallAPI.dll,-29252","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Event Log Service.","@FirewallAPI.dll,-29265","RemoteEventLogSvc-RPCSS-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-RPCSS-In-TCP-NoScope","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29252","65536",
"RemoteEventLogSvc-In-TCP","RemoteEventLogSvc-In-TCP","Remote Event Log Management (RPC)","@FirewallAPI.dll,-29252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Event Log service to be remotely managed via RPC/TCP.","@FirewallAPI.dll,-29253","RemoteEventLogSvc-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-In-TCP","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-29252","65536",
"RemoteEventLogSvc-NP-In-TCP","RemoteEventLogSvc-NP-In-TCP","Remote Event Log Management (NP-In)","@FirewallAPI.dll,-29252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Event Log service to be remotely managed over Named Pipes.","@FirewallAPI.dll,-29257","RemoteEventLogSvc-NP-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-NP-In-TCP","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-29252","65536",
"RemoteEventLogSvc-RPCSS-In-TCP","RemoteEventLogSvc-RPCSS-In-TCP","Remote Event Log Management (RPC-EPMAP)","@FirewallAPI.dll,-29252","False","Private, Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Event Log Service.","@FirewallAPI.dll,-29265","RemoteEventLogSvc-RPCSS-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RemoteEventLogSvc-RPCSS-In-TCP","2",,"",,,"3","","","Remote Event Log Management","False","False",,"System.String[]","PersistentStore","6","@FirewallAPI.dll,-29252","65536",
"WFDPRINT-DAFWSD-In-Active","WFDPRINT-DAFWSD-In-Active","Wi-Fi Direct Network Discovery (In)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to discover WSD devices on Wi-Fi Direct networks.","@FirewallAPI.dll,-36852","WFDPRINT-DAFWSD-In-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-DAFWSD-In-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"WFDPRINT-DAFWSD-Out-Active","WFDPRINT-DAFWSD-Out-Active","Wi-Fi Direct Network Discovery (Out)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to discover WSD devices on Wi-Fi Direct networks.","@FirewallAPI.dll,-36854","WFDPRINT-DAFWSD-Out-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-DAFWSD-Out-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"WFDPRINT-SPOOL-In-Active","WFDPRINT-SPOOL-In-Active","Wi-Fi Direct Spooler Use (In)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to use WSD printers on Wi-Fi Direct networks.","@FirewallAPI.dll,-36856","WFDPRINT-SPOOL-In-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-SPOOL-In-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"WFDPRINT-SPOOL-Out-Active","WFDPRINT-SPOOL-Out-Active","Wi-Fi Direct Spooler Use (Out)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to use WSD printers on Wi-Fi Direct networks.","@FirewallAPI.dll,-36858","WFDPRINT-SPOOL-Out-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-SPOOL-Out-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"WFDPRINT-SCAN-In-Active","WFDPRINT-SCAN-In-Active","Wi-Fi Direct Scan Service Use (In)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule to use WSD scanners on Wi-Fi Direct networks.","@FirewallAPI.dll,-36860","WFDPRINT-SCAN-In-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-SCAN-In-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"WFDPRINT-SCAN-Out-Active","WFDPRINT-SCAN-Out-Active","Wi-Fi Direct Scan Service Use (Out)","@FirewallAPI.dll,-36851","True","Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule to use WSD scanners on Wi-Fi Direct networks.","@FirewallAPI.dll,-36862","WFDPRINT-SCAN-Out-Active",,,"2",,"3","MSFT|FW|FirewallRule|WFDPRINT-SCAN-Out-Active","2",,"",,,"3","","","Wi-Fi Direct Network Discovery","False","False",,"System.String[]","PersistentStore","4","@FirewallAPI.dll,-36851","65536",
"RRAS-GRE-In","RRAS-GRE-In","Routing and Remote Access (GRE-In)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for RRAS to allow Generic Routing Encapsulation Protocol traffic.","@FirewallAPI.dll,-33769","RRAS-GRE-In",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-GRE-In","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"RRAS-GRE-Out","RRAS-GRE-Out","Routing and Remote Access (GRE-Out)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for RRAS to allow Generic Routing Encapsulation Protocol Traffic","@FirewallAPI.dll,-33773","RRAS-GRE-Out",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-GRE-Out","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"RRAS-L2TP-In-UDP","RRAS-L2TP-In-UDP","Routing and Remote Access (L2TP-In)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for RRAS to allow Layer 2 Tunnel Protocol traffic. [UDP 1701]","@FirewallAPI.dll,-33753","RRAS-L2TP-In-UDP",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-L2TP-In-UDP","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"RRAS-L2TP-Out-UDP","RRAS-L2TP-Out-UDP","Routing and Remote Access (L2TP-Out)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for RRAS to allow Layer 2 Tunnel Protocol traffic. [UDP 1701]","@FirewallAPI.dll,-33757","RRAS-L2TP-Out-UDP",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-L2TP-Out-UDP","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"RRAS-PPTP-In-TCP","RRAS-PPTP-In-TCP","Routing and Remote Access (PPTP-In)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for RRAS to allow Point-to-Point Tunnel Protocol traffic. [TCP 1723]","@FirewallAPI.dll,-33765","RRAS-PPTP-In-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-PPTP-In-TCP","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"RRAS-PPTP-Out-TCP","RRAS-PPTP-Out-TCP","Routing and Remote Access (PPTP-Out)","@FirewallAPI.dll,-33752","False","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Outbound rule for RRAS to allow Point-to-Point Tunnel Protocol traffic. [TCP 1723]","@FirewallAPI.dll,-33761","RRAS-PPTP-Out-TCP",,,"2",,"3","MSFT|FW|FirewallRule|RRAS-PPTP-Out-TCP","2",,"",,,"3","","","Routing and Remote Access","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-33752","65536",
"Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out","Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out","Windows Device Management Certificate Installer (TCP out)","@FirewallAPI.dll,-37502","True","Any","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Allow outbound TCP traffic from Windows Device Management Certificate Installer","@FirewallAPI.dll,-37507","Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out",,,"2",,"3","MSFT|FW|FirewallRule|Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out","2",,"",,,"3","","","Windows Device Management","False","False",,"System.String[]","PersistentStore","0","@FirewallAPI.dll,-37502","65536",
"RemoteSvcAdmin-In-TCP-NoScope","RemoteSvcAdmin-In-TCP-NoScope","Remote Service Management (RPC)","@FirewallAPI.dll,-29502","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Service Control Manager to be remotely managed via RPC/TCP.","@FirewallAPI.dll,-29503","RemoteSvcAdmin-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteSvcAdmin-In-TCP-NoScope","2",,"",,,"3","","","Remote Service Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29502","65536",
"RemoteSvcAdmin-NP-In-TCP-NoScope","RemoteSvcAdmin-NP-In-TCP-NoScope","Remote Service Management (NP-In)","@FirewallAPI.dll,-29502","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the local Service Control Manager to be remotely managed over Named Pipes.","@FirewallAPI.dll,-29507","RemoteSvcAdmin-NP-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteSvcAdmin-NP-In-TCP-NoScope","2",,"",,,"3","","","Remote Service Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29502","65536",
"RemoteSvcAdmin-RPCSS-In-TCP-NoScope","RemoteSvcAdmin-RPCSS-In-TCP-NoScope","Remote Service Management (RPC-EPMAP)","@FirewallAPI.dll,-29502","False","Domain","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Service Control Manager.","@FirewallAPI.dll,-29515","RemoteSvcAdmin-RPCSS-In-TCP-NoScope",,,"2",,"3","MSFT|FW|FirewallRule|RemoteSvcAdmin-RPCSS-In-TCP-NoScope","2",,"",,,"3","","","Remote Service Management","False","False",,"System.String[]","PersistentStore","1","@FirewallAPI.dll,-29502","65536",
